2026-01-08 22:43:15,831 INFO    StreamThr :60334 [internal.py:wandb_internal():85] W&B internal server running at pid: 60334, started at: 2026-01-08 22:43:15.830799
2026-01-08 22:43:16,820 DEBUG   HandlerThread:60334 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-62-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2026-01-08T13:43:16.808627', 'startedAt': '2026-01-08T13:43:15.822390', 'docker': None, 'cuda': None, 'args': ('--port', '5005', '--port_stride', '200', '--save_model_freq', '40000', '--wandb', '--resume', '--checkpoint', '/root/libimmortal/src/libimmortal/samples/PPO/checkpoints/PPO_ImmortalSufferingEnv_seed42_160221.pth'), 'state': 'running', 'program': '/root/libimmortal/./src/libimmortal/samples/PPO/train.py', 'codePathLocal': 'src/libimmortal/samples/PPO/train.py', 'codePath': 'src/libimmortal/samples/PPO/train.py', 'git': {'remote': 'https://github.com/Mjk-123/libimmortal.git', 'commit': '415b197092729a41ed4cb38d85d78794ca21c032'}, 'email': 'mjkmszr0613@gmail.com', 'root': '/root/libimmortal', 'host': 'e384e2fa0e13', 'username': 'root', 'executable': '/usr/local/bin/python3.10', 'cpu_count': 14, 'cpu_count_logical': 28, 'cpu_freq': {'current': 3554.330321428572, 'min': 1200.0, 'max': 4414.285714285715}, 'cpu_freq_per_core': [{'current': 3345.739, 'min': 1200.0, 'max': 4500.0}, {'current': 3600.01, 'min': 1200.0, 'max': 4400.0}, {'current': 3599.989, 'min': 1200.0, 'max': 4400.0}, {'current': 3600.01, 'min': 1200.0, 'max': 4400.0}, {'current': 3599.998, 'min': 1200.0, 'max': 4400.0}, {'current': 3600.019, 'min': 1200.0, 'max': 4400.0}, {'current': 3317.412, 'min': 1200.0, 'max': 4400.0}, {'current': 3599.985, 'min': 1200.0, 'max': 4400.0}, {'current': 3393.276, 'min': 1200.0, 'max': 4400.0}, {'current': 3600.033, 'min': 1200.0, 'max': 4400.0}, {'current': 3600.006, 'min': 1200.0, 'max': 4500.0}, {'current': 3599.998, 'min': 1200.0, 'max': 4400.0}, {'current': 3600.02, 'min': 1200.0, 'max': 4400.0}, {'current': 3369.834, 'min': 1200.0, 'max': 4400.0}, {'current': 3100.017, 'min': 1200.0, 'max': 4500.0}, {'current': 3830.71, 'min': 1200.0, 'max': 4400.0}, {'current': 3378.108, 'min': 1200.0, 'max': 4400.0}, {'current': 3382.308, 'min': 1200.0, 'max': 4400.0}, {'current': 3362.87, 'min': 1200.0, 'max': 4400.0}, {'current': 3284.38, 'min': 1200.0, 'max': 4400.0}, {'current': 3217.237, 'min': 1200.0, 'max': 4400.0}, {'current': 3463.311, 'min': 1200.0, 'max': 4400.0}, {'current': 3198.805, 'min': 1200.0, 'max': 4400.0}, {'current': 3304.825, 'min': 1200.0, 'max': 4400.0}, {'current': 3333.082, 'min': 1200.0, 'max': 4500.0}, {'current': 3318.621, 'min': 1200.0, 'max': 4400.0}, {'current': 3270.875, 'min': 1200.0, 'max': 4400.0}, {'current': 3415.563, 'min': 1200.0, 'max': 4400.0}], 'disk': {'/': {'total': 1873.7061920166016, 'used': 969.9098014831543}}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 62.46498107910156}}
2026-01-08 22:43:16,820 INFO    HandlerThread:60334 [system_monitor.py:probe():224] Finished collecting system info
2026-01-08 22:43:16,820 INFO    HandlerThread:60334 [system_monitor.py:probe():227] Publishing system info
2026-01-08 22:43:16,821 INFO    HandlerThread:60334 [system_monitor.py:probe():229] Finished publishing system info
2026-01-08 22:43:16,828 DEBUG   SenderThread:60334 [sender.py:send():379] send: files
2026-01-08 22:43:16,828 INFO    SenderThread:60334 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2026-01-08 22:43:17,003 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: python_packages
2026-01-08 22:43:17,004 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: stop_status
2026-01-08 22:43:17,004 DEBUG   SenderThread:60334 [sender.py:send_request():406] send_request: python_packages
2026-01-08 22:43:17,007 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:17,009 DEBUG   SenderThread:60334 [sender.py:send_request():406] send_request: stop_status
2026-01-08 22:43:17,420 DEBUG   SenderThread:60334 [sender.py:send():379] send: telemetry
2026-01-08 22:43:17,551 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_created():271] file/dir created: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/wandb-metadata.json
2026-01-08 22:43:17,552 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_created():271] file/dir created: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/output.log
2026-01-08 22:43:17,552 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_created():271] file/dir created: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/requirements.txt
2026-01-08 22:43:17,725 INFO    wandb-upload_0:60334 [upload_job.py:push():130] Uploaded file /tmp/tmp4h_pj7mxwandb/1xwjp4xf-wandb-metadata.json
2026-01-08 22:43:18,010 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:19,010 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:19,551 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/output.log
2026-01-08 22:43:20,014 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:21,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:21,080 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: status_report
2026-01-08 22:43:21,551 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/output.log
2026-01-08 22:43:22,017 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:23,017 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:23,552 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/output.log
2026-01-08 22:43:24,017 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:25,017 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:26,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:27,006 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: status_report
2026-01-08 22:43:27,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:28,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:29,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:30,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:31,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:32,004 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: stop_status
2026-01-08 22:43:32,005 DEBUG   SenderThread:60334 [sender.py:send_request():406] send_request: stop_status
2026-01-08 22:43:32,044 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:32,270 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: status_report
2026-01-08 22:43:33,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:34,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:35,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:36,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:37,018 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:38,006 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: status_report
2026-01-08 22:43:38,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:39,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:40,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:41,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:42,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:43,019 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:44,006 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: status_report
2026-01-08 22:43:44,020 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:45,020 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:46,020 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:47,004 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: stop_status
2026-01-08 22:43:47,004 DEBUG   SenderThread:60334 [sender.py:send_request():406] send_request: stop_status
2026-01-08 22:43:47,044 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:48,020 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:49,020 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:49,268 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: status_report
2026-01-08 22:43:49,563 INFO    Thread-12 :60334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/libimmortal/wandb/run-20260108_224315-z1bas3td/files/config.yaml
2026-01-08 22:43:50,021 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:51,021 DEBUG   HandlerThread:60334 [handler.py:handle_request():158] handle_request: internal_messages
2026-01-08 22:43:52,773 INFO    MainThread:60334 [internal.py:handle_exit():75] Internal process exited
